Person_ID,Income,Income Group,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Rent % of Income
PID_14127,"₹33,743.61",Middle,46,3,Professional,Tier_1,"₹10,123.08","₹3,967.75","₹1,548.67","₹3,751.72","₹2,679.21","₹1,603.12","₹1,097.25","₹2,616.45","₹1,311.11","₹2,328.58",₹519.01,7.92%,"₹2,197.66","₹2,197.66",₹861.20,₹277.81,₹244.83,₹148.24,₹283.83,₹17.39,₹66.25,₹80.18,30.00%
PID_14128,"₹10,081.63",Low,47,4,Professional,Tier_2,"₹2,016.33",₹0.00,₹308.88,"₹1,148.39",₹650.86,₹296.96,₹464.28,₹773.48,₹412.31,₹643.21,₹134.67,7.56%,₹761.85,"₹3,232.26",₹168.97,₹189.78,₹23.31,₹76.13,₹40.90,₹2.60,₹9.43,₹36.15,20.00%
PID_14129,"₹37,749.55",Middle,53,2,Student,Tier_1,"₹11,324.87","₹5,210.61","₹1,090.55","₹5,506.87","₹2,265.86",₹949.62,"₹1,405.30","₹2,266.68","₹1,223.57","₹3,647.24",₹862.29,5.28%,"₹1,992.94","₹1,996.11",₹485.29,₹667.47,₹259.89,₹177.94,₹506.52,₹7.97,₹85.27,₹244.61,30.00%
PID_14130,"₹6,157.94",Low,62,4,Retired,Tier_2,"₹1,231.59",₹982.00,₹155.12,₹741.02,₹351.28,₹273.23,₹153.65,₹403.37,₹253.19,₹395.99,₹84.86,5.83%,₹359.21,"₹1,132.65",₹39.79,₹38.06,₹61.29,₹33.61,₹90.32,₹9.35,₹7.77,₹13.82,20.00%
PID_14131,"₹52,256.05",Middle,23,3,Student,Tier_3,"₹7,838.41","₹5,740.18","₹2,152.52","₹7,287.27","₹3,784.98","₹2,545.23","₹1,868.39","₹2,510.37","₹1,909.04","₹5,189.67","₹1,484.79",14.61%,"₹7,636.00","₹9,945.20","₹2,040.30","₹1,052.56",₹750.21,₹353.74,₹296.75,₹40.60,₹220.56,₹215.64,15.00%
PID_14132,"₹53,556.65",Middle,64,1,Retired,Tier_3,"₹8,033.50",₹0.00,"₹2,386.31","₹6,580.62","₹3,419.32","₹2,187.39","₹2,471.03","₹3,319.47","₹2,494.57","₹5,279.80","₹1,277.35",13.05%,"₹6,991.57","₹16,107.30",₹393.11,₹319.85,₹624.96,₹522.35,₹424.59,₹117.19,₹235.44,₹374.29,15.00%
PID_14133,"₹88,999.48",High,31,3,Professional,Tier_2,"₹17,799.90","₹8,351.02","₹2,818.11","₹11,618.36","₹6,362.62","₹2,784.29","₹2,539.84","₹6,713.20","₹3,531.16","₹7,738.97","₹1,962.12",14.01%,"₹12,467.21","₹16,779.90","₹1,533.23",₹368.60,₹584.38,₹740.92,₹711.35,₹25.05,₹169.96,₹434.28,20.00%
PID_14134,"₹13,266.24",Low,20,4,Student,Tier_2,"₹2,653.25",₹0.00,₹265.68,"₹1,972.66",₹900.52,₹541.21,₹418.18,₹600.23,₹601.52,"₹1,205.29",₹392.93,7.22%,₹957.53,"₹3,714.77",₹254.97,₹107.83,₹99.67,₹44.47,₹119.93,₹17.42,₹54.14,₹20.05,20.00%
PID_14135,"₹34,111.93",Middle,41,2,Student,Tier_2,"₹6,822.39",₹0.00,"₹1,611.34","₹3,439.56","₹2,669.98","₹1,519.49","₹1,514.46","₹2,178.46","₹1,635.13","₹1,791.21",₹679.99,9.82%,"₹3,349.33","₹10,249.92",₹399.71,₹226.41,₹243.57,₹348.85,₹255.92,₹49.63,₹50.04,₹191.82,20.00%
PID_14136,"₹47,098.95",Middle,36,1,Student,Tier_2,"₹9,419.79",₹0.00,"₹1,964.16","₹4,878.69","₹2,382.46","₹1,867.18","₹1,047.54","₹2,108.61","₹1,562.53","₹3,163.79","₹1,243.32",12.20%,"₹5,745.63","₹17,460.88","₹1,094.76",₹221.09,₹145.59,₹239.22,₹432.05,₹2.57,₹149.74,₹341.46,20.00%
PID_14137,"₹42,735.19",Middle,55,3,Self_Employed,Tier_2,"₹8,547.04","₹2,707.37","₹1,990.21","₹4,864.91","₹2,949.73","₹2,010.60","₹1,420.91","₹2,508.02","₹1,666.29","₹2,506.22",₹727.86,11.41%,"₹4,876.60","₹10,836.03","₹1,033.23",₹464.46,₹364.88,₹140.50,₹591.98,₹54.39,₹28.47,₹84.24,20.00%
PID_14138,"₹15,013.62",Low,51,1,Self_Employed,Tier_2,"₹3,002.72",₹0.00,₹695.55,"₹1,880.38",₹947.20,₹716.45,₹352.49,₹780.26,₹453.20,₹885.11,₹342.91,9.34%,"₹1,402.47","₹4,957.33",₹249.22,₹177.86,₹154.64,₹59.47,₹198.21,₹17.78,₹27.67,₹80.38,20.00%
PID_14139,"₹4,426.51",Low,26,2,Professional,Tier_2,₹885.30,₹0.00,₹153.80,₹655.71,₹325.49,₹189.84,₹152.59,₹191.61,₹137.44,₹233.18,₹88.90,6.49%,₹287.16,"₹1,412.65",₹84.59,₹37.67,₹42.54,₹38.89,₹17.10,₹3.17,₹2.69,₹14.97,20.00%
PID_14140,"₹39,597.49",Middle,47,0,Student,Tier_2,"₹7,919.50",₹0.00,"₹1,688.55","₹4,711.20","₹2,797.97","₹1,313.91","₹1,652.78","₹1,745.18","₹1,589.51",₹0.00,₹966.41,5.78%,"₹2,288.48","₹15,212.47","₹1,217.36",₹749.18,₹264.58,₹373.10,₹168.26,₹55.44,₹0.00,₹271.12,20.00%
PID_14141,"₹26,554.46",Low,49,1,Student,Tier_2,"₹5,310.89",₹0.00,"₹1,206.47","₹3,218.32","₹1,627.30","₹1,138.51",₹833.79,"₹1,559.48",₹908.44,"₹1,811.83",₹564.14,6.00%,"₹1,594.06","₹8,375.30",₹888.20,₹150.35,₹183.82,₹107.71,₹175.55,₹17.85,₹16.66,₹37.63,20.00%
PID_14142,"₹19,065.13",Low,30,3,Retired,Tier_3,"₹2,859.77",₹0.00,₹406.35,"₹2,526.59","₹1,165.07",₹582.74,₹950.11,"₹1,299.69",₹794.37,"₹1,037.66",₹263.48,9.84%,"₹1,875.35","₹7,179.30",₹615.98,₹339.34,₹43.18,₹117.74,₹325.48,₹38.71,₹41.26,₹34.08,15.00%
PID_14143,"₹55,276.82",Middle,35,2,Self_Employed,Tier_2,"₹11,055.36",₹0.00,"₹2,451.72","₹8,240.61","₹2,811.23","₹2,022.51","₹2,201.93","₹4,160.23","₹2,009.10","₹4,325.97","₹1,429.36",14.73%,"₹8,139.57","₹14,568.79","₹1,851.56",₹514.41,₹511.70,₹352.26,₹386.16,₹17.17,₹195.93,₹276.41,20.00%
PID_14144,"₹28,941.07",Low,61,3,Professional,Tier_3,"₹4,341.16",₹0.00,"₹1,013.24","₹3,278.64","₹2,307.67","₹1,059.31","₹1,306.53","₹1,560.47","₹1,441.56","₹2,012.89",₹556.40,6.57%,"₹1,901.36","₹10,063.20",₹909.80,₹664.84,₹86.75,₹324.56,₹194.51,₹31.27,₹11.85,₹146.32,15.00%
PID_14145,"₹10,442.05",Low,39,2,Professional,Tier_2,"₹2,088.41",₹828.20,₹320.21,"₹1,373.59",₹756.59,₹387.88,₹382.82,₹771.06,₹479.04,₹757.08,₹110.10,7.27%,₹758.94,"₹2,187.07",₹286.39,₹164.08,₹80.78,₹39.56,₹200.70,₹5.42,₹19.14,₹27.94,20.00%
PID_14146,"₹6,398.32",Low,21,3,Student,Tier_2,"₹1,279.66","₹1,263.04",₹160.86,₹887.00,₹348.77,₹129.54,₹229.47,₹341.24,₹256.51,₹345.41,₹173.94,8.54%,₹546.33,₹982.89,₹161.46,₹63.47,₹20.19,₹27.45,₹28.52,₹5.35,₹7.26,₹21.38,20.00%
PID_14147,"₹12,158.48",Low,40,2,Student,Tier_3,"₹1,823.77","₹2,196.73",₹325.30,"₹1,338.40",₹811.33,₹565.91,₹243.51,₹726.13,₹595.12,"₹1,000.38",₹253.05,5.03%,₹612.13,"₹2,278.85",₹112.90,₹149.57,₹33.44,₹47.62,₹38.62,₹9.56,₹7.51,₹43.06,15.00%
PID_14148,"₹203,488.04",High,24,4,Self_Employed,Tier_2,"₹40,697.61",₹0.00,"₹8,927.46","₹22,450.50","₹15,817.76","₹5,849.16","₹4,905.30","₹12,455.22","₹8,670.30","₹18,734.39","₹2,793.08",16.59%,"₹33,759.27","₹62,187.24","₹3,828.63","₹1,112.76",₹749.25,₹933.81,"₹2,763.88",₹276.14,₹166.40,₹629.97,20.00%
PID_14149,"₹53,485.94",Middle,61,3,Retired,Tier_1,"₹16,045.78",₹0.00,"₹2,455.99","₹6,985.50","₹2,907.39","₹1,727.79","₹2,055.15","₹3,638.98","₹1,711.73","₹3,495.13",₹584.39,10.78%,"₹5,764.34","₹11,878.10","₹1,799.34",₹663.16,₹179.66,₹337.48,₹191.57,₹46.52,₹60.53,₹72.70,30.00%
PID_14150,"₹34,886.06",Middle,28,2,Self_Employed,Tier_1,"₹10,465.82","₹3,557.15","₹1,705.63","₹4,846.68","₹2,655.35","₹1,672.34","₹1,600.57","₹1,512.31","₹1,621.41","₹1,954.72",₹520.60,6.04%,"₹2,106.72","₹2,773.48",₹370.87,₹753.70,₹371.59,₹400.14,₹356.80,₹72.64,₹32.45,₹121.49,30.00%
PID_14151,"₹25,942.14",Low,56,0,Professional,Tier_2,"₹5,188.43",₹0.00,₹632.88,"₹3,071.91","₹1,857.42",₹901.86,"₹1,031.07","₹1,202.38","₹1,134.43",₹0.00,₹641.06,7.64%,"₹1,982.94","₹10,280.71",₹735.94,₹271.24,₹124.69,₹192.84,₹301.93,₹55.66,₹0.00,₹68.07,20.00%
PID_14152,"₹24,613.20",Low,59,2,Self_Employed,Tier_3,"₹3,691.98",₹0.00,₹872.80,"₹3,514.98","₹1,470.07","₹1,117.39","₹1,002.15","₹1,599.48",₹842.63,"₹1,321.52",₹536.36,5.52%,"₹1,357.60","₹8,643.84","₹1,044.27",₹166.24,₹204.74,₹167.67,₹323.51,₹8.41,₹37.89,₹27.79,15.00%
PID_14153,"₹76,321.46",High,58,0,Self_Employed,Tier_1,"₹22,896.44",₹0.00,"₹3,626.39","₹9,345.82","₹4,241.39","₹2,326.27","₹2,703.52","₹5,539.39","₹3,170.63",₹0.00,"₹1,731.35",12.84%,"₹9,799.89","₹20,740.26","₹1,364.95",₹711.10,₹228.81,₹138.80,"₹1,619.36",₹150.57,₹0.00,₹506.59,30.00%
PID_14154,"₹20,261.46",Low,51,1,Professional,Tier_1,"₹6,078.44",₹0.00,₹539.15,"₹2,514.68","₹1,395.52",₹962.30,"₹1,006.08","₹1,285.06",₹846.12,"₹1,289.63",₹526.69,8.78%,"₹1,778.82","₹3,817.78",₹201.23,₹351.42,₹230.23,₹107.26,₹76.54,₹41.05,₹47.39,₹37.64,30.00%
PID_14155,"₹47,595.29",Middle,22,2,Professional,Tier_1,"₹14,278.59",₹0.00,"₹1,297.75","₹5,599.09","₹2,999.62","₹1,118.02","₹2,109.75","₹3,276.51","₹1,482.73","₹3,426.46",₹838.42,11.33%,"₹5,394.62","₹11,168.35",₹837.82,₹592.89,₹287.67,₹364.45,₹183.68,₹66.48,₹59.21,₹214.24,30.00%
PID_14156,"₹22,702.05",Low,59,1,Professional,Tier_1,"₹6,810.61","₹3,962.44",₹823.64,"₹2,532.06","₹1,328.01",₹780.66,₹971.80,"₹1,337.03",₹794.78,"₹1,467.15",₹294.13,6.92%,"₹1,570.02","₹1,599.74",₹324.50,₹80.12,₹216.26,₹55.42,₹155.97,₹25.98,₹43.47,₹45.86,30.00%
PID_14157,"₹141,644.82",High,42,1,Student,Tier_3,"₹21,246.72","₹23,331.40","₹5,258.95","₹15,900.06","₹10,640.94","₹6,599.17","₹5,468.37","₹8,342.88","₹6,441.24","₹10,052.62","₹4,057.15",20.45%,"₹24,305.30","₹24,305.30","₹1,434.15","₹2,780.89",₹768.30,"₹1,078.42","₹1,539.84",₹242.35,₹155.71,₹609.57,15.00%
PID_14158,"₹54,327.37",Middle,45,4,Retired,Tier_1,"₹16,298.21",₹0.00,"₹1,399.18","₹7,340.80","₹4,336.92","₹2,037.80","₹1,578.05","₹3,695.23","₹2,164.31","₹3,813.18","₹1,568.65",11.29%,"₹6,133.99","₹10,095.04","₹1,756.86",₹285.77,₹524.67,₹218.65,₹763.02,₹71.92,₹122.50,₹467.34,30.00%
PID_14159,"₹81,259.10",High,31,2,Student,Tier_2,"₹16,251.82",₹0.00,"₹2,890.62","₹9,844.69","₹5,356.32","₹2,723.61","₹3,052.54","₹5,766.92","₹2,692.55","₹5,903.21","₹1,082.15",12.90%,"₹10,482.15","₹25,694.68",₹820.84,"₹1,374.50",₹684.52,₹341.50,"₹1,590.69",₹86.06,₹52.36,₹143.49,20.00%
PID_14160,"₹18,796.48",Low,44,4,Self_Employed,Tier_1,"₹5,638.94",₹0.00,₹889.98,"₹2,142.79",₹989.83,₹710.02,₹660.09,₹909.40,₹897.42,"₹1,428.05",₹244.87,8.84%,"₹1,661.60","₹4,285.09",₹565.83,₹129.08,₹60.58,₹103.84,₹271.21,₹23.29,₹43.82,₹14.26,30.00%
PID_14161,"₹69,944.79",Middle,33,4,Retired,Tier_2,"₹13,988.96","₹13,648.16","₹2,624.31","₹8,767.93","₹3,780.55","₹2,572.13","₹1,718.56","₹5,387.04","₹3,072.68","₹5,525.91","₹1,425.73",11.31%,"₹7,432.84","₹7,432.84",₹948.07,₹233.32,₹264.32,₹357.62,"₹1,059.14",₹101.79,₹252.83,₹333.46,20.00%
PID_14162,"₹23,362.58",Low,44,1,Self_Employed,Tier_1,"₹7,008.77","₹1,306.25","₹1,017.58","₹2,375.80","₹1,724.79",₹625.31,₹793.03,"₹1,665.03",₹879.42,"₹1,977.18",₹693.42,6.36%,"₹1,485.03","₹3,295.97",₹371.83,₹259.40,₹37.48,₹212.58,₹109.23,₹8.44,₹55.08,₹74.25,30.00%
PID_14163,"₹32,760.56",Middle,19,3,Self_Employed,Tier_1,"₹9,828.17",₹0.00,"₹1,416.17","₹4,114.74","₹2,561.65","₹1,413.75","₹1,501.48","₹2,417.44","₹1,311.48","₹2,480.99",₹393.29,5.56%,"₹1,821.59","₹5,321.40","₹1,127.38",₹573.87,₹400.50,₹287.95,₹360.02,₹38.10,₹6.23,₹33.10,30.00%
PID_14164,"₹110,967.29",High,36,1,Student,Tier_2,"₹22,193.46","₹15,185.97","₹3,503.12","₹14,397.03","₹5,909.42","₹3,441.96","₹3,545.74","₹6,468.93","₹4,604.08","₹9,114.19","₹1,831.99",22.05%,"₹20,771.41","₹20,771.41","₹4,249.30","₹1,589.64",₹467.24,₹422.81,"₹1,067.41",₹78.47,₹295.78,₹382.13,20.00%
PID_14165,"₹13,026.39",Low,40,1,Retired,Tier_2,"₹2,605.28","₹2,020.62",₹568.46,"₹1,913.68",₹717.09,₹297.26,₹375.92,₹894.72,₹451.72,"₹1,034.94",₹290.55,8.20%,"₹1,068.18","₹1,856.16",₹335.92,₹51.17,₹84.26,₹63.76,₹194.91,₹21.53,₹33.72,₹81.11,20.00%
PID_14166,"₹35,296.92",Middle,58,0,Student,Tier_2,"₹7,059.38",₹0.00,"₹1,583.37","₹4,746.99","₹2,720.19",₹970.62,"₹1,156.50","₹2,751.35","₹1,566.83",₹0.00,₹544.78,6.40%,"₹2,260.22","₹12,196.91",₹348.74,₹541.38,₹138.86,₹132.71,₹151.73,₹53.13,₹0.00,₹69.47,20.00%
PID_14167,"₹42,589.24",Middle,31,3,Professional,Tier_1,"₹12,776.77","₹7,428.14","₹1,393.78","₹5,230.89","₹2,765.75","₹1,913.09","₹1,525.82","₹2,206.64","₹1,912.65","₹2,607.77",₹665.38,12.04%,"₹2,162.57","₹2,162.57",₹860.29,₹458.99,₹563.25,₹148.15,₹302.91,₹7.21,₹120.36,₹108.52,30.00%
PID_14168,"₹45,476.74",Middle,64,1,Professional,Tier_2,"₹9,095.35",₹0.00,"₹1,982.34","₹5,808.26","₹3,598.63","₹2,250.96","₹1,485.36","₹3,337.80","₹1,412.95","₹4,471.20",₹882.29,11.30%,"₹5,137.18","₹11,151.61","₹1,626.30",₹648.35,₹420.70,₹289.80,₹927.73,₹1.83,₹109.98,₹70.38,20.00%
PID_14169,"₹20,917.16",Low,43,3,Student,Tier_2,"₹4,183.43","₹3,564.32","₹1,041.69","₹3,118.45","₹1,293.79",₹996.86,₹489.16,"₹1,667.67","₹1,023.88","₹1,962.80",₹610.69,5.72%,₹964.42,₹964.42,₹614.65,₹151.64,₹237.03,₹138.39,₹209.19,₹19.96,₹57.50,₹158.44,20.00%
PID_14170,"₹159,207.54",High,25,0,Student,Tier_1,"₹47,762.26",₹0.00,"₹6,195.16","₹17,168.36","₹8,848.66","₹5,147.39","₹3,542.31","₹11,734.79","₹7,578.56",₹0.00,"₹4,434.88",20.72%,"₹32,991.90","₹46,795.17","₹2,322.60","₹1,787.92",₹678.14,₹963.95,"₹1,205.81",₹122.32,₹0.00,₹832.18,30.00%
PID_14171,"₹10,646.72",Low,44,3,Student,Tier_2,"₹2,129.34",₹974.15,₹292.42,"₹1,416.63",₹569.20,₹233.02,₹417.17,₹458.82,₹377.47,₹952.52,₹177.61,8.13%,₹865.67,"₹2,648.35",₹282.14,₹148.44,₹52.86,₹82.38,₹63.25,₹11.37,₹5.11,₹9.05,20.00%
PID_14172,"₹96,380.67",High,64,2,Self_Employed,Tier_2,"₹19,276.13",₹0.00,"₹4,351.47","₹13,176.58","₹6,361.38","₹2,936.23","₹2,275.71","₹7,100.53","₹3,106.01","₹9,524.48","₹2,672.01",13.68%,"₹13,184.65","₹25,600.13","₹1,145.91","₹1,377.72",₹510.15,₹335.43,"₹1,485.81",₹52.50,₹235.58,₹176.96,20.00%
PID_14173,"₹79,300.93",High,57,0,Retired,Tier_3,"₹11,895.14","₹12,333.97","₹1,871.42","₹9,481.60","₹5,409.32","₹3,233.34","₹3,666.30","₹4,065.20","₹3,533.63",₹0.00,₹879.75,10.06%,"₹7,976.62","₹22,931.25","₹2,446.73",₹733.69,₹608.26,"₹1,049.07","₹1,049.50",₹150.68,₹0.00,₹178.09,15.00%
PID_14174,"₹137,264.32",High,45,3,Retired,Tier_1,"₹41,179.30",₹0.00,"₹4,805.94","₹15,571.98","₹8,973.86","₹6,801.89","₹4,848.16","₹5,847.21","₹5,794.56","₹7,553.53","₹2,439.36",15.29%,"₹20,992.51","₹33,448.54","₹2,679.54","₹2,177.80",₹442.13,₹474.27,"₹1,377.97",₹181.17,₹49.27,₹505.76,30.00%
PID_14175,"₹8,420.05",Low,21,4,Professional,Tier_3,"₹1,263.01","₹1,443.65",₹395.20,₹967.02,₹573.96,₹343.68,₹361.26,₹420.29,₹364.91,₹468.69,₹140.56,9.06%,₹762.85,"₹1,677.82",₹116.84,₹114.50,₹77.32,₹94.07,₹125.48,₹6.56,₹18.25,₹28.45,15.00%
PID_14176,"₹14,971.26",Low,55,3,Retired,Tier_3,"₹2,245.69",₹0.00,₹590.51,"₹1,773.83","₹1,075.25",₹391.06,₹557.12,₹671.35,₹667.76,"₹1,287.99",₹163.31,6.91%,"₹1,035.01","₹5,547.41",₹502.91,₹144.45,₹64.90,₹101.22,₹136.95,₹14.23,₹55.57,₹48.94,15.00%
PID_14177,"₹98,963.57",High,28,0,Retired,Tier_1,"₹29,689.07",₹0.00,"₹4,865.36","₹10,996.27","₹6,701.38","₹2,629.72","₹2,848.28","₹7,651.00","₹3,677.08",₹0.00,"₹2,355.80",14.07%,"₹13,924.01","₹27,549.62",₹747.01,₹954.96,₹244.31,₹296.95,"₹1,487.61",₹89.54,₹0.00,₹457.41,30.00%
PID_14178,"₹6,682.99",Low,61,4,Retired,Tier_2,"₹1,336.60",₹0.00,₹212.40,₹798.59,₹485.87,₹285.21,₹153.59,₹324.06,₹316.88,₹569.88,₹91.84,7.73%,₹516.28,"₹2,108.08",₹92.30,₹84.17,₹18.86,₹39.04,₹59.10,₹7.79,₹7.29,₹18.23,20.00%
PID_14179,"₹8,298.13",Low,41,3,Self_Employed,Tier_2,"₹1,659.63",₹0.00,₹297.30,"₹1,144.39",₹561.21,₹320.79,₹240.72,₹518.93,₹378.55,₹604.07,₹224.76,5.43%,₹450.88,"₹2,347.77",₹301.27,₹96.15,₹48.36,₹41.20,₹73.16,₹12.10,₹14.39,₹62.42,20.00%
PID_14180,"₹20,298.58",Low,45,3,Professional,Tier_2,"₹4,059.72",₹0.00,₹627.92,"₹2,635.95","₹1,608.52",₹477.74,₹544.38,"₹1,514.60",₹781.82,"₹1,621.50",₹342.19,7.15%,"₹1,451.53","₹6,084.25",₹159.12,₹388.37,₹123.20,₹59.85,₹139.26,₹19.45,₹57.97,₹40.69,20.00%
PID_14181,"₹34,980.56",Middle,58,0,Student,Tier_2,"₹6,996.11",₹0.00,"₹1,385.83","₹4,807.24","₹2,454.91","₹1,010.54",₹914.13,"₹1,927.40","₹1,239.50",₹0.00,₹652.14,7.19%,"₹2,516.57","₹13,592.77","₹1,010.39",₹603.20,₹230.98,₹133.04,₹136.44,₹25.57,₹0.00,₹57.44,20.00%
PID_14182,"₹107,230.15",High,35,4,Retired,Tier_2,"₹21,446.03",₹0.00,"₹3,122.89","₹15,825.61","₹7,833.65","₹5,016.97","₹5,167.98","₹7,242.85","₹3,494.04","₹7,885.35","₹2,051.18",15.67%,"₹16,806.83","₹28,143.61","₹1,102.87","₹1,030.09","₹1,383.51","₹1,330.02",₹704.57,₹170.68,₹144.28,₹191.77,20.00%
PID_14183,"₹25,867.43",Low,38,4,Retired,Tier_3,"₹3,880.11","₹3,295.07",₹727.81,"₹2,905.49","₹1,564.65",₹852.34,"₹1,099.66","₹1,507.14",₹933.35,"₹1,926.00",₹287.52,8.42%,"₹2,176.78","₹6,888.28",₹614.25,₹383.13,₹208.64,₹291.64,₹362.69,₹0.70,₹52.70,₹85.51,15.00%
PID_14184,"₹18,441.55",Low,43,3,Self_Employed,Tier_1,"₹5,532.46","₹2,308.08",₹777.86,"₹2,149.60","₹1,047.53",₹454.03,₹609.57,"₹1,006.00",₹799.93,"₹1,493.08",₹313.57,8.93%,"₹1,646.63","₹1,949.85",₹172.57,₹64.59,₹118.18,₹151.42,₹162.60,₹8.03,₹23.73,₹65.55,30.00%
PID_14185,"₹38,486.57",Middle,20,2,Professional,Tier_1,"₹11,545.97",₹0.00,"₹1,896.07","₹4,465.85","₹2,489.94","₹1,613.70","₹1,700.24","₹2,525.03","₹1,457.30","₹3,328.11",₹505.47,6.11%,"₹2,352.42","₹6,958.88",₹415.47,₹374.83,₹414.23,₹141.70,₹318.17,₹30.53,₹71.74,₹138.63,30.00%
PID_14186,"₹43,679.31",Middle,30,0,Retired,Tier_3,"₹6,551.90",₹0.00,"₹1,097.84","₹5,842.81","₹3,106.21","₹1,014.07","₹1,127.85","₹1,807.18","₹1,807.10",₹0.00,₹482.04,12.46%,"₹5,443.78","₹20,842.32","₹1,443.69",₹312.88,₹103.53,₹162.05,₹265.76,₹49.82,₹0.00,₹137.01,15.00%
PID_14187,"₹42,699.59",Middle,55,0,Self_Employed,Tier_2,"₹8,539.92","₹4,960.67","₹1,972.75","₹5,139.13","₹2,256.81","₹1,601.00",₹871.71,"₹2,444.22","₹1,395.09",₹0.00,"₹1,150.44",11.81%,"₹5,041.39","₹12,367.87","₹1,113.33",₹120.77,₹208.41,₹226.84,₹587.61,₹56.51,₹0.00,₹142.29,20.00%
PID_14188,"₹26,018.52",Low,45,1,Student,Tier_2,"₹5,203.70",₹0.00,"₹1,251.31","₹2,966.39","₹1,834.42",₹699.47,₹672.91,"₹1,127.52","₹1,015.26","₹2,210.06",₹378.13,9.91%,"₹2,578.56","₹8,659.34",₹827.97,₹210.64,₹55.32,₹133.58,₹164.84,₹49.70,₹32.23,₹89.80,20.00%
PID_14189,"₹6,278.48",Low,31,4,Professional,Tier_3,₹941.77,₹0.00,₹270.50,₹825.69,₹431.38,₹254.57,₹209.30,₹416.77,₹229.69,₹617.75,₹88.11,6.11%,₹383.86,"₹1,992.95",₹107.56,₹126.43,₹53.91,₹32.80,₹38.80,₹8.64,₹21.31,₹18.83,15.00%
PID_14190,"₹14,398.22",Low,18,4,Retired,Tier_2,"₹2,879.64",₹0.00,₹458.22,"₹2,094.58","₹1,065.94",₹319.82,₹548.21,"₹1,053.58",₹600.24,"₹1,322.87",₹233.37,6.87%,₹989.00,"₹3,821.75",₹525.38,₹105.78,₹46.37,₹118.71,₹122.41,₹23.84,₹3.20,₹50.93,20.00%
PID_14191,"₹93,448.85",High,45,1,Student,Tier_2,"₹18,689.77",₹0.00,"₹2,043.75","₹10,768.07","₹7,373.70","₹2,729.14","₹3,525.87","₹5,430.06","₹3,997.29","₹5,046.70","₹1,767.91",11.02%,"₹10,297.16","₹32,076.59","₹2,576.25","₹1,176.74",₹498.79,₹265.84,₹373.62,₹100.86,₹137.18,₹373.76,20.00%
PID_14192,"₹34,843.01",Middle,53,3,Retired,Tier_3,"₹5,226.45","₹2,828.23",₹728.28,"₹4,714.63","₹2,236.96","₹1,348.16",₹964.82,"₹2,099.58","₹1,267.02","₹3,253.59",₹569.28,5.60%,"₹1,951.89","₹9,606.03",₹950.39,₹586.49,₹368.44,₹245.44,₹596.83,₹58.00,₹154.12,₹123.26,15.00%
PID_14193,"₹23,177.45",Low,28,3,Professional,Tier_2,"₹4,635.49",₹0.00,₹877.66,"₹2,796.41","₹1,181.38",₹830.50,"₹1,135.70","₹1,568.00",₹809.60,"₹1,554.61",₹494.51,9.07%,"₹2,101.40","₹7,293.60",₹444.94,₹354.37,₹220.09,₹315.55,₹219.57,₹36.81,₹68.21,₹147.52,20.00%
PID_14194,"₹73,385.93",High,60,0,Self_Employed,Tier_1,"₹22,015.78",₹0.00,"₹3,202.92","₹10,603.09","₹5,304.30","₹3,365.93","₹2,929.63","₹4,250.23","₹3,097.63",₹0.00,₹801.77,11.58%,"₹8,496.33","₹17,814.65","₹2,033.90","₹1,431.48",₹736.47,₹434.36,₹726.04,₹139.91,₹0.00,₹224.64,30.00%
PID_14195,"₹12,147.27",Low,57,3,Retired,Tier_2,"₹2,429.45",₹0.00,₹354.01,"₹1,565.96",₹639.93,₹261.25,₹289.47,₹551.93,₹547.54,"₹1,038.15",₹266.38,6.85%,₹831.50,"₹4,203.20",₹266.07,₹128.27,₹35.70,₹62.04,₹34.39,₹9.02,₹27.36,₹32.72,20.00%
PID_14196,"₹25,051.13",Low,21,2,Professional,Tier_3,"₹3,757.67",₹0.00,₹835.45,"₹2,998.69","₹1,450.53",₹731.09,"₹1,043.20","₹1,681.39","₹1,118.71","₹2,137.24",₹273.13,7.27%,"₹1,820.04","₹9,024.03",₹446.84,₹79.38,₹104.96,₹253.16,₹500.69,₹42.00,₹53.16,₹17.48,15.00%
PID_14197,"₹33,495.27",Middle,51,2,Self_Employed,Tier_1,"₹10,048.58","₹5,862.46",₹921.80,"₹4,686.24","₹2,308.90",₹695.65,"₹1,608.63","₹2,429.83","₹1,504.24","₹1,858.80",₹737.88,6.50%,₹832.25,₹832.25,"₹1,401.26",₹310.03,₹151.36,₹418.30,₹202.60,₹62.19,₹88.61,₹75.48,30.00%
PID_14198,"₹21,075.17",Low,18,2,Student,Tier_2,"₹4,215.03","₹2,641.51",₹935.07,"₹2,653.85","₹1,183.22","₹1,048.34",₹556.39,"₹1,044.57",₹687.62,"₹2,070.92",₹324.49,9.01%,"₹1,898.66","₹3,714.14",₹526.47,₹168.23,₹128.06,₹29.29,₹100.33,₹27.83,₹57.61,₹67.83,20.00%
