Income,Cleaned_Income,Age,Cleaned_Age,Dependents,Cleaned_Dependents,Occupation,Cleaned_Occupation,City_Tier,Rent,Cleaned_Rent,Loan_Repayment,Cleaned_Loan_Repayment,Insurance,Cleaned_Insurance,Groceries,Cleaned_Groceries,Transport,Cleaned_Transport,Eating_Out,Cleaned_Eating_Out,Entertainment,Cleaned_Entertainment,Utilities,Cleaned_Utilities,Healthcare,Cleaned_Healthcare,Education,Cleaned_Education,Miscellaneous,Cleaned_Miscellaneuos,Desired_Savings_Percentage,Cleaned_Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
"₹26,485.39","₹26,485.39",55,55,1,1,Student,Student,Tier_2,"₹5,297.08","₹5,297.08",₹0.00,₹0.00,"₹1,054.75","₹1,054.75","₹3,494.98","₹3,494.98","₹1,644.89","₹1,644.89","₹1,123.97","₹1,123.97",₹888.47,₹888.47,"₹1,278.37","₹1,278.37",₹919.01,₹919.01,"₹1,992.43","₹1,992.43",₹591.47,₹591.47,6.020053792,6.02%,"₹1,594.43","₹8,199.97",₹349.53,₹130.50,₹274.39,₹213.33,₹206.72,₹43.94,₹72.21,₹157.61
"₹27,993.17","₹27,993.17",31,31,2,2,Professional,Professional,Tier_2,"₹5,598.63","₹5,598.63",₹0.00,₹0.00,"₹1,261.95","₹1,261.95","₹3,613.52","₹3,613.52","₹1,823.91","₹1,823.91",₹875.58,₹875.58,"₹1,377.32","₹1,377.32","₹1,866.74","₹1,866.74",₹932.23,₹932.23,"₹2,414.95","₹2,414.95",₹584.64,₹584.64,5.303667186,5.30%,"₹1,484.66","₹7,643.69",₹235.13,₹289.39,₹164.56,₹84.48,₹143.79,₹23.89,₹60.15,₹125.93
"₹71,806.90","₹71,806.90",54,54,2,2,Student,Student,Tier_2,"₹14,361.38","₹14,361.38","₹9,576.68","₹9,576.68","₹1,602.50","₹1,602.50","₹9,269.86","₹9,269.86","₹4,583.10","₹4,583.10","₹1,635.27","₹1,635.27","₹2,828.30","₹2,828.30","₹5,004.85","₹5,004.85","₹2,492.43","₹2,492.43","₹3,829.71","₹3,829.71","₹1,753.73","₹1,753.73",10.20795575,10.21%,"₹7,330.02","₹14,869.09","₹2,091.18","₹1,331.46",₹102.10,₹413.56,"₹1,104.14",₹70.92,₹40.30,₹258.18
"₹113,456.47","₹113,456.47",28,28,1,1,Student,Student,Tier_2,"₹22,691.29","₹22,691.29",₹0.00,₹0.00,"₹4,185.60","₹4,185.60","₹11,757.96","₹11,757.96","₹8,242.46","₹8,242.46","₹4,643.28","₹4,643.28","₹5,569.55","₹5,569.55","₹7,285.23","₹7,285.23","₹5,631.60","₹5,631.60","₹11,260.19","₹11,260.19","₹1,805.49","₹1,805.49",17.08940496,17.09%,"₹19,389.04","₹30,383.80","₹2,865.96","₹2,124.28",₹468.65,"₹1,479.55","₹1,904.16",₹98.25,₹131.80,₹201.14
"₹84,951.01","₹84,951.01",18,18,2,2,Student,Student,Tier_3,"₹12,742.65","₹12,742.65","₹10,760.28","₹10,760.28","₹3,926.36","₹3,926.36","₹11,768.84","₹11,768.84","₹5,869.80","₹5,869.80","₹4,145.50","₹4,145.50","₹3,738.15","₹3,738.15","₹4,199.35","₹4,199.35","₹3,040.19","₹3,040.19","₹6,755.64","₹6,755.64","₹1,331.52","₹1,331.52",10.07372412,10.07%,"₹8,557.73","₹16,672.73",₹724.17,"₹1,460.49",₹811.91,₹404.15,₹615.91,₹141.08,₹79.57,₹270.01
"₹12,782.88","₹12,782.88",59,59,3,3,Professional,Professional,Tier_2,"₹2,556.58","₹2,556.58","₹1,167.68","₹1,167.68",₹279.19,₹279.19,"₹1,491.66","₹1,491.66",₹768.49,₹768.49,₹551.24,₹551.24,₹480.85,₹480.85,₹616.99,₹616.99,₹510.97,₹510.97,₹787.16,₹787.16,₹174.71,₹174.71,5.484242602,5.48%,₹701.04,"₹3,397.37",₹91.41,₹128.54,₹124.10,₹80.75,₹120.46,₹4.69,₹30.23,₹47.15
"₹28,435.27","₹28,435.27",18,18,3,3,Student,Student,Tier_1,"₹8,530.58","₹8,530.58","₹4,020.51","₹4,020.51","₹1,363.50","₹1,363.50","₹4,198.25","₹4,198.25","₹1,845.51","₹1,845.51","₹1,171.19","₹1,171.19","₹1,107.66","₹1,107.66","₹2,215.97","₹2,215.97","₹1,202.27","₹1,202.27","₹2,802.21","₹2,802.21",₹761.02,₹761.02,5.096540569,5.10%,₹0.00,-₹783.40,₹616.44,₹113.82,₹180.14,₹104.77,₹189.35,₹32.65,₹30.72,₹95.34
"₹37,457.88","₹37,457.88",53,53,4,4,Self_Employed,Self_Employed,Tier_3,"₹5,618.68","₹5,618.68","₹3,864.41","₹3,864.41","₹1,488.73","₹1,488.73","₹4,910.91","₹4,910.91","₹2,163.51","₹2,163.51","₹1,775.36","₹1,775.36","₹1,532.49","₹1,532.49","₹2,527.14","₹2,527.14","₹1,694.86","₹1,694.86","₹2,675.87","₹2,675.87",₹522.89,₹522.89,9.063687081,9.06%,"₹3,395.07","₹8,683.02","₹1,417.54",₹523.77,₹443.34,₹337.55,₹630.94,₹77.12,₹122.92,₹76.85
"₹24,372.49","₹24,372.49",25,25,1,1,Retired,Retired,Tier_1,"₹7,311.75","₹7,311.75","₹2,893.37","₹2,893.37",₹756.67,₹756.67,"₹3,259.73","₹3,259.73","₹1,640.61","₹1,640.61",₹989.79,₹989.79,₹976.68,₹976.68,"₹1,785.20","₹1,785.20","₹1,213.51","₹1,213.51","₹1,792.79","₹1,792.79",₹581.58,₹581.58,5.092919222,5.09%,"₹1,170.82","₹1,170.82",₹633.58,₹408.18,₹55.86,₹147.16,₹99.64,₹46.49,₹84.55,₹146.01
"₹40,914.45","₹40,914.45",49,49,1,1,Retired,Retired,Tier_3,"₹6,137.17","₹6,137.17",₹0.00,₹0.00,"₹1,649.06","₹1,649.06","₹5,285.94","₹5,285.94","₹2,182.99","₹2,182.99","₹1,815.26","₹1,815.26",₹918.91,₹918.91,"₹3,001.81","₹3,001.81","₹1,812.29","₹1,812.29","₹3,662.37","₹3,662.37","₹1,216.17","₹1,216.17",10.56572467,10.57%,"₹4,322.91","₹13,232.49",₹673.97,₹545.49,₹519.22,₹200.40,₹428.48,₹13.44,₹26.31,₹111.87
"₹57,838.74","₹57,838.74",50,50,1,1,Retired,Retired,Tier_3,"₹8,675.81","₹8,675.81","₹6,166.46","₹6,166.46","₹2,396.23","₹2,396.23","₹7,091.41","₹7,091.41","₹3,000.92","₹3,000.92","₹2,583.58","₹2,583.58","₹2,228.41","₹2,228.41","₹3,438.78","₹3,438.78","₹2,585.51","₹2,585.51","₹5,685.85","₹5,685.85","₹1,226.38","₹1,226.38",10.26059907,10.26%,"₹5,934.60","₹12,759.38",₹371.29,₹501.41,₹417.13,₹644.42,₹473.43,₹13.04,₹76.78,₹264.76
"₹66,916.47","₹66,916.47",25,25,4,4,Student,Student,Tier_2,"₹13,383.29","₹13,383.29",₹0.00,₹0.00,"₹2,615.48","₹2,615.48","₹7,826.66","₹7,826.66","₹4,786.93","₹4,786.93","₹3,329.67","₹3,329.67","₹1,931.83","₹1,931.83","₹4,815.19","₹4,815.19","₹2,590.87","₹2,590.87","₹5,762.14","₹5,762.14","₹1,866.01","₹1,866.01",13.00601868,13.01%,"₹8,703.17","₹18,008.39",₹724.59,₹270.64,₹621.75,₹431.60,₹979.00,₹80.09,₹38.49,₹500.38
"₹115,571.98","₹115,571.98",31,31,3,3,Student,Student,Tier_2,"₹23,114.40","₹23,114.40","₹19,380.62","₹19,380.62","₹4,830.94","₹4,830.94","₹12,475.21","₹12,475.21","₹8,220.15","₹8,220.15","₹2,407.07","₹2,407.07","₹3,564.90","₹3,564.90","₹7,293.65","₹7,293.65","₹3,771.21","₹3,771.21","₹7,449.67","₹7,449.67","₹2,183.15","₹2,183.15",16.73043547,16.73%,"₹19,335.69","₹20,881.00","₹1,186.27","₹1,784.64",₹309.39,"₹1,013.96",₹979.20,₹17.41,₹309.06,₹410.49
"₹23,049.51","₹23,049.51",41,41,3,3,Retired,Retired,Tier_1,"₹6,914.85","₹6,914.85",₹0.00,₹0.00,₹553.07,₹553.07,"₹3,017.00","₹3,017.00","₹1,558.89","₹1,558.89",₹562.15,₹562.15,₹514.98,₹514.98,"₹1,344.28","₹1,344.28",₹926.23,₹926.23,"₹1,777.90","₹1,777.90",₹327.66,₹327.66,8.502517876,8.50%,"₹1,959.79","₹5,552.50",₹678.62,₹265.27,₹96.66,₹30.97,₹272.82,₹39.99,₹11.99,₹53.16
"₹10,074.13","₹10,074.13",58,58,1,1,Retired,Retired,Tier_1,"₹3,022.24","₹3,022.24","₹1,319.94","₹1,319.94",₹364.33,₹364.33,"₹1,509.05","₹1,509.05",₹594.69,₹594.69,₹474.39,₹474.39,₹431.67,₹431.67,₹553.28,₹553.28,₹368.19,₹368.19,₹617.26,₹617.26,₹161.88,₹161.88,8.608964944,8.61%,₹657.22,₹657.22,₹407.09,₹174.06,₹97.75,₹108.70,₹63.96,₹16.89,₹15.85,₹12.74
"₹39,956.25","₹39,956.25",46,46,2,2,Professional,Professional,Tier_2,"₹7,991.25","₹7,991.25",₹0.00,₹0.00,"₹1,177.65","₹1,177.65","₹4,816.30","₹4,816.30","₹2,195.99","₹2,195.99","₹1,932.64","₹1,932.64","₹1,158.46","₹1,158.46","₹2,523.82","₹2,523.82","₹1,742.51","₹1,742.51","₹2,250.15","₹2,250.15",₹762.67,₹762.67,8.421287028,8.42%,"₹3,364.83","₹13,404.82",₹278.40,₹477.22,₹418.88,₹160.59,₹460.28,₹56.77,₹7.72,₹113.89
"₹135,401.74","₹135,401.74",42,42,0,0,Student,Student,Tier_2,"₹27,080.35","₹27,080.35","₹26,828.32","₹26,828.32","₹3,232.54","₹3,232.54","₹15,204.88","₹15,204.88","₹8,595.30","₹8,595.30","₹3,533.93","₹3,533.93","₹4,303.26","₹4,303.26","₹6,318.65","₹6,318.65","₹4,486.49","₹4,486.49",₹0.00,₹0.00,"₹2,054.55","₹2,054.55",16.33792946,16.34%,"₹22,121.84","₹33,763.49",₹800.54,"₹1,352.49",₹570.39,₹939.30,"₹1,032.12",₹32.60,₹0.00,₹533.85
"₹20,483.44","₹20,483.44",23,23,0,0,Professional,Professional,Tier_3,"₹3,072.52","₹3,072.52",₹0.00,₹0.00,₹843.04,₹843.04,"₹2,865.54","₹2,865.54","₹1,092.83","₹1,092.83",₹445.38,₹445.38,₹813.12,₹813.12,₹844.58,₹844.58,₹632.39,₹632.39,₹0.00,₹0.00,₹295.23,₹295.23,6.714878887,6.71%,"₹1,375.44","₹9,578.81",₹530.72,₹326.27,₹119.59,₹162.15,₹184.83,₹13.56,₹0.00,₹57.70
"₹51,970.43","₹51,970.43",18,18,1,1,Student,Student,Tier_2,"₹10,394.09","₹10,394.09","₹6,445.54","₹6,445.54","₹1,975.93","₹1,975.93","₹7,626.84","₹7,626.84","₹3,602.54","₹3,602.54","₹2,027.76","₹2,027.76","₹2,570.20","₹2,570.20","₹3,606.51","₹3,606.51","₹2,402.72","₹2,402.72","₹5,127.36","₹5,127.36",₹643.66,₹643.66,10.63399833,10.63%,"₹5,526.53","₹5,547.28","₹1,847.75",₹738.21,₹394.87,₹677.68,"₹1,072.34",₹23.82,₹228.48,₹39.89
"₹52,341.73","₹52,341.73",40,40,1,1,Retired,Retired,Tier_2,"₹10,468.35","₹10,468.35","₹9,610.51","₹9,610.51","₹2,616.19","₹2,616.19","₹7,813.91","₹7,813.91","₹3,451.66","₹3,451.66","₹2,434.64","₹2,434.64","₹1,115.09","₹1,115.09","₹3,517.08","₹3,517.08","₹1,937.80","₹1,937.80","₹3,944.24","₹3,944.24",₹779.13,₹779.13,11.44297419,11.44%,"₹4,653.13","₹4,653.13","₹1,487.93",₹994.12,₹660.01,₹128.96,₹425.08,₹74.63,₹156.99,₹168.65
"₹34,965.12","₹34,965.12",58,58,3,3,Self_Employed,Self_Employed,Tier_1,"₹10,489.54","₹10,489.54","₹4,757.31","₹4,757.31","₹1,579.46","₹1,579.46","₹4,990.97","₹4,990.97","₹2,206.19","₹2,206.19","₹1,177.36","₹1,177.36",₹754.11,₹754.11,"₹1,507.83","₹1,507.83","₹1,543.02","₹1,543.02","₹2,827.31","₹2,827.31",₹562.63,₹562.63,6.421772678,6.42%,"₹2,245.38","₹2,569.39","₹1,207.16",₹399.74,₹237.22,₹100.32,₹385.87,₹44.28,₹19.87,₹109.15
"₹30,166.65","₹30,166.65",50,50,3,3,Professional,Professional,Tier_2,"₹6,033.33","₹6,033.33",₹0.00,₹0.00,₹972.97,₹972.97,"₹3,784.61","₹3,784.61","₹1,535.05","₹1,535.05","₹1,373.05","₹1,373.05",₹897.08,₹897.08,"₹1,857.53","₹1,857.53","₹1,045.31","₹1,045.31","₹2,103.69","₹2,103.69",₹793.11,₹793.11,9.052632534,9.05%,"₹2,730.88","₹9,770.93",₹340.38,₹419.80,₹90.25,₹94.02,₹254.97,₹33.28,₹36.28,₹78.73
"₹14,331.42","₹14,331.42",31,31,2,2,Self_Employed,Self_Employed,Tier_1,"₹4,299.42","₹4,299.42",₹0.00,₹0.00,₹621.77,₹621.77,"₹2,044.45","₹2,044.45","₹1,017.75","₹1,017.75",₹615.11,₹615.11,₹612.18,₹612.18,"₹1,034.84","₹1,034.84",₹524.01,₹524.01,₹757.36,₹757.36,₹170.00,₹170.00,8.758894488,8.76%,"₹1,255.27","₹2,634.51",₹326.21,₹113.48,₹82.80,₹111.41,₹63.02,₹17.83,₹3.61,₹35.98
"₹4,834.94","₹4,834.94",45,45,3,3,Student,Student,Tier_2,₹966.99,₹966.99,₹0.00,₹0.00,₹123.68,₹123.68,₹501.30,₹501.30,₹369.01,₹369.01,₹200.66,₹200.66,₹226.22,₹226.22,₹216.60,₹216.60,₹220.56,₹220.56,₹383.88,₹383.88,₹138.12,₹138.12,8.709442163,8.71%,₹421.10,"₹1,487.92",₹147.20,₹63.38,₹40.81,₹31.64,₹48.62,₹1.75,₹2.05,₹27.33
"₹12,326.07","₹12,326.07",46,46,0,0,Self_Employed,Self_Employed,Tier_3,"₹1,848.91","₹1,848.91",₹0.00,₹0.00,₹420.45,₹420.45,"₹1,730.91","₹1,730.91",₹873.61,₹873.61,₹474.07,₹474.07,₹285.28,₹285.28,₹945.94,₹945.94,₹538.63,₹538.63,₹0.00,₹0.00,₹155.77,₹155.77,5.524383224,5.52%,₹680.94,"₹5,052.50",₹378.15,₹195.74,₹126.60,₹45.59,₹228.04,₹11.73,₹0.00,₹33.74
"₹21,954.10","₹21,954.10",60,60,0,0,Retired,Retired,Tier_2,"₹4,390.82","₹4,390.82",₹0.00,₹0.00,₹704.80,₹704.80,"₹2,299.46","₹2,299.46","₹1,454.08","₹1,454.08",₹569.08,₹569.08,₹662.61,₹662.61,"₹1,231.97","₹1,231.97","₹1,085.83","₹1,085.83",₹0.00,₹0.00,₹405.09,₹405.09,8.489709862,8.49%,"₹1,863.84","₹9,150.38",₹295.32,₹190.52,₹92.48,₹141.25,₹260.23,₹25.68,₹0.00,₹65.56
"₹72,178.02","₹72,178.02",57,57,3,3,Student,Student,Tier_1,"₹21,653.41","₹21,653.41",₹0.00,₹0.00,"₹2,765.90","₹2,765.90","₹9,413.59","₹9,413.59","₹5,225.54","₹5,225.54","₹3,160.17","₹3,160.17","₹2,169.84","₹2,169.84","₹3,029.86","₹3,029.86","₹2,620.80","₹2,620.80","₹6,230.96","₹6,230.96","₹1,686.03","₹1,686.03",13.36100795,13.36%,"₹9,643.71","₹14,221.94",₹510.68,₹877.10,₹363.64,₹435.41,₹761.61,₹77.65,₹23.94,₹492.33
"₹27,624.28","₹27,624.28",40,40,0,0,Retired,Retired,Tier_2,"₹5,524.86","₹5,524.86","₹5,082.75","₹5,082.75","₹1,219.40","₹1,219.40","₹3,225.05","₹3,225.05","₹1,990.12","₹1,990.12","₹1,279.58","₹1,279.58",₹759.04,₹759.04,"₹1,540.46","₹1,540.46",₹952.47,₹952.47,₹0.00,₹0.00,₹291.50,₹291.50,9.062821645,9.06%,"₹2,503.54","₹5,759.05",₹654.31,₹499.19,₹214.67,₹73.68,₹119.83,₹40.91,₹0.00,₹79.12
"₹19,805.84","₹19,805.84",61,61,0,0,Student,Student,Tier_3,"₹2,970.88","₹2,970.88",₹0.00,₹0.00,₹670.44,₹670.44,"₹2,535.68","₹2,535.68","₹1,430.46","₹1,430.46",₹897.47,₹897.47,₹819.82,₹819.82,"₹1,104.27","₹1,104.27",₹961.60,₹961.60,₹0.00,₹0.00,₹562.58,₹562.58,6.691359441,6.69%,"₹1,325.28","₹7,852.64",₹664.95,₹250.57,₹56.65,₹143.21,₹103.47,₹40.63,₹0.00,₹162.04
"₹14,708.26","₹14,708.26",55,55,0,0,Student,Student,Tier_2,"₹2,941.65","₹2,941.65",₹0.00,₹0.00,₹675.75,₹675.75,"₹1,695.48","₹1,695.48",₹834.25,₹834.25,₹439.71,₹439.71,₹521.82,₹521.82,₹924.91,₹924.91,₹550.83,₹550.83,₹0.00,₹0.00,₹431.47,₹431.47,5.744366364,5.74%,₹844.90,"₹5,692.37",₹486.86,₹84.60,₹77.44,₹81.53,₹265.38,₹12.29,₹0.00,₹84.15
"₹50,736.32","₹50,736.32",60,60,0,0,Student,Student,Tier_2,"₹10,147.26","₹10,147.26","₹7,591.09","₹7,591.09","₹2,161.04","₹2,161.04","₹5,218.42","₹5,218.42","₹2,737.69","₹2,737.69","₹1,843.72","₹1,843.72","₹1,063.25","₹1,063.25","₹3,820.75","₹3,820.75","₹1,937.40","₹1,937.40",₹0.00,₹0.00,₹883.76,₹883.76,12.75396885,12.75%,"₹6,470.89","₹13,331.93","₹1,538.58",₹633.28,₹187.50,₹200.18,₹726.09,₹32.02,₹0.00,₹204.72
"₹88,932.99","₹88,932.99",27,27,4,4,Retired,Retired,Tier_2,"₹17,786.60","₹17,786.60",₹0.00,₹0.00,"₹2,499.49","₹2,499.49","₹12,420.61","₹12,420.61","₹4,775.88","₹4,775.88","₹2,043.70","₹2,043.70","₹1,900.01","₹1,900.01","₹5,132.07","₹5,132.07","₹3,164.98","₹3,164.98","₹6,544.31","₹6,544.31","₹1,817.76","₹1,817.76",14.51830684,14.52%,"₹12,911.56","₹30,847.57","₹1,429.77",₹610.13,₹161.66,₹358.65,"₹1,164.40",₹138.95,₹202.46,₹123.02
"₹70,241.97","₹70,241.97",44,44,1,1,Student,Student,Tier_3,"₹10,536.30","₹10,536.30",₹0.00,₹0.00,"₹2,527.66","₹2,527.66","₹7,450.95","₹7,450.95","₹3,694.06","₹3,694.06","₹2,914.60","₹2,914.60","₹2,390.07","₹2,390.07","₹2,879.06","₹2,879.06","₹2,627.69","₹2,627.69","₹6,823.84","₹6,823.84","₹1,948.62","₹1,948.62",13.77527204,13.78%,"₹9,676.02","₹26,449.11",₹772.69,"₹1,038.54",₹554.15,₹709.95,₹465.77,₹8.42,₹122.07,₹486.39
"₹48,721.34","₹48,721.34",25,25,2,2,Student,Student,Tier_1,"₹14,616.40","₹14,616.40",₹0.00,₹0.00,"₹2,217.56","₹2,217.56","₹6,374.82","₹6,374.82","₹3,724.44","₹3,724.44","₹2,254.82","₹2,254.82","₹1,368.95","₹1,368.95","₹3,034.63","₹3,034.63","₹2,088.27","₹2,088.27","₹4,090.10","₹4,090.10",₹630.44,₹630.44,10.7653137,10.77%,"₹5,245.01","₹8,320.90","₹1,047.54","₹1,068.83",₹292.66,₹323.87,₹405.23,₹14.51,₹92.26,₹155.00
"₹9,213.84","₹9,213.84",61,61,4,4,Professional,Professional,Tier_3,"₹1,382.08","₹1,382.08",₹627.53,₹627.53,₹392.52,₹392.52,"₹1,060.61","₹1,060.61",₹600.14,₹600.14,₹380.25,₹380.25,₹197.51,₹197.51,₹402.86,₹402.86,₹343.13,₹343.13,₹671.94,₹671.94,₹223.09,₹223.09,6.668149623,6.67%,₹614.39,"₹2,932.17",₹269.33,₹92.80,₹79.25,₹23.72,₹49.35,₹11.08,₹10.65,₹57.61
"₹22,643.16","₹22,643.16",21,21,2,2,Retired,Retired,Tier_3,"₹3,396.47","₹3,396.47","₹1,451.49","₹1,451.49","₹1,010.48","₹1,010.48","₹2,978.06","₹2,978.06","₹1,257.33","₹1,257.33",₹611.69,₹611.69,₹595.44,₹595.44,"₹1,661.59","₹1,661.59",₹779.64,₹779.64,"₹1,198.75","₹1,198.75",₹599.59,₹599.59,5.365366928,5.37%,"₹1,214.89","₹7,102.63",₹431.57,₹299.37,₹95.13,₹60.43,₹380.13,₹15.89,₹37.19,₹124.83
"₹142,457.08","₹142,457.08",38,38,4,4,Student,Student,Tier_2,"₹28,491.42","₹28,491.42","₹23,455.51","₹23,455.51","₹3,952.28","₹3,952.28","₹17,283.59","₹17,283.59","₹8,923.89","₹8,923.89","₹3,415.93","₹3,415.93","₹3,268.83","₹3,268.83","₹8,899.88","₹8,899.88","₹6,047.92","₹6,047.92","₹11,122.04","₹11,122.04","₹3,826.25","₹3,826.25",22.82134389,22.82%,"₹23,769.56","₹23,769.56","₹1,511.82",₹607.43,₹672.47,₹223.28,"₹2,415.02",₹114.63,₹144.02,₹753.70
"₹73,608.30","₹73,608.30",38,38,4,4,Student,Student,Tier_2,"₹14,721.66","₹14,721.66","₹11,230.11","₹11,230.11","₹3,194.53","₹3,194.53","₹10,582.88","₹10,582.88","₹3,844.25","₹3,844.25","₹2,847.23","₹2,847.23","₹3,400.08","₹3,400.08","₹5,237.24","₹5,237.24","₹3,060.94","₹3,060.94","₹4,260.05","₹4,260.05","₹1,246.55","₹1,246.55",10.28365018,10.28%,"₹7,569.62","₹9,982.79","₹1,068.52",₹472.82,₹799.62,₹565.52,₹518.84,₹47.67,₹88.80,₹205.81
"₹8,768.75","₹8,768.75",47,47,2,2,Student,Student,Tier_3,"₹1,315.31","₹1,315.31",₹0.00,₹0.00,₹282.11,₹282.11,"₹1,195.68","₹1,195.68",₹487.57,₹487.57,₹401.34,₹401.34,₹238.62,₹238.62,₹693.31,₹693.31,₹411.88,₹411.88,₹658.76,₹658.76,₹127.76,₹127.76,6.448133906,6.45%,₹565.42,"₹2,956.41",₹316.61,₹96.22,₹84.44,₹45.21,₹66.28,₹10.70,₹2.66,₹31.50
"₹28,695.06","₹28,695.06",30,30,1,1,Self_Employed,Self_Employed,Tier_3,"₹4,304.26","₹4,304.26",₹0.00,₹0.00,"₹1,400.33","₹1,400.33","₹3,225.47","₹3,225.47","₹2,080.17","₹2,080.17","₹1,156.09","₹1,156.09","₹1,044.20","₹1,044.20","₹1,436.27","₹1,436.27",₹959.87,₹959.87,"₹2,236.29","₹2,236.29",₹698.06,₹698.06,8.127864461,8.13%,"₹2,332.30","₹10,154.05",₹631.26,₹613.24,₹200.54,₹201.04,₹119.73,₹44.16,₹13.17,₹170.21
"₹40,112.02","₹40,112.02",20,20,3,3,Self_Employed,Self_Employed,Tier_3,"₹6,016.80","₹6,016.80","₹4,717.03","₹4,717.03","₹1,362.86","₹1,362.86","₹5,945.47","₹5,945.47","₹2,712.84","₹2,712.84","₹1,250.60","₹1,250.60",₹863.65,₹863.65,"₹2,470.69","₹2,470.69","₹1,681.71","₹1,681.71","₹3,347.89","₹3,347.89",₹931.41,₹931.41,13.16365714,13.16%,"₹5,280.21","₹8,811.06","₹1,493.40",₹796.83,₹237.33,₹215.42,₹295.11,₹38.01,₹38.34,₹236.53
"₹16,304.98","₹16,304.98",37,37,4,4,Professional,Professional,Tier_2,"₹3,261.00","₹3,261.00","₹1,865.66","₹1,865.66",₹764.84,₹764.84,"₹1,838.21","₹1,838.21",₹892.96,₹892.96,₹463.98,₹463.98,₹707.75,₹707.75,"₹1,288.34","₹1,288.34",₹686.94,₹686.94,"₹1,163.79","₹1,163.79",₹218.75,₹218.75,7.30502677,7.31%,"₹1,191.08","₹3,152.75",₹406.73,₹77.84,₹93.23,₹172.35,₹159.78,₹10.79,₹10.25,₹51.29
"₹4,729.57","₹4,729.57",53,53,1,1,Self_Employed,Self_Employed,Tier_1,"₹1,418.87","₹1,418.87",₹705.26,₹705.26,₹188.68,₹188.68,₹510.19,₹510.19,₹319.79,₹319.79,₹228.28,₹228.28,₹103.30,₹103.30,₹378.02,₹378.02,₹147.10,₹147.10,₹338.52,₹338.52,₹73.07,₹73.07,6.68788786,6.69%,₹316.31,₹318.50,₹64.31,₹87.22,₹51.97,₹22.44,₹37.42,₹3.42,₹14.80,₹11.62
"₹32,468.05","₹32,468.05",57,57,3,3,Professional,Professional,Tier_1,"₹9,740.42","₹9,740.42",₹0.00,₹0.00,"₹1,558.48","₹1,558.48","₹4,830.00","₹4,830.00","₹2,155.90","₹2,155.90",₹809.09,₹809.09,₹844.98,₹844.98,"₹2,402.26","₹2,402.26","₹1,301.34","₹1,301.34","₹1,760.27","₹1,760.27",₹585.16,₹585.16,7.916801424,7.92%,"₹2,570.43","₹6,480.15","₹1,055.32",₹289.41,₹140.17,₹221.66,₹465.84,₹47.38,₹48.39,₹44.09
"₹15,974.45","₹15,974.45",22,22,2,2,Student,Student,Tier_3,"₹2,396.17","₹2,396.17",₹0.00,₹0.00,₹590.65,₹590.65,"₹1,663.47","₹1,663.47","₹1,115.66","₹1,115.66",₹488.70,₹488.70,₹638.86,₹638.86,₹840.97,₹840.97,₹590.81,₹590.81,"₹1,583.54","₹1,583.54",₹477.49,₹477.49,8.342865715,8.34%,"₹1,332.73","₹5,588.15",₹104.18,₹102.88,₹110.04,₹141.89,₹192.42,₹11.12,₹11.25,₹47.52
"₹16,024.58","₹16,024.58",39,39,4,4,Retired,Retired,Tier_2,"₹3,204.92","₹3,204.92",₹0.00,₹0.00,₹434.62,₹434.62,"₹1,889.21","₹1,889.21","₹1,256.56","₹1,256.56",₹428.20,₹428.20,₹789.32,₹789.32,"₹1,277.47","₹1,277.47",₹665.42,₹665.42,"₹1,220.10","₹1,220.10",₹385.46,₹385.46,9.684863574,9.68%,"₹1,551.96","₹4,473.31",₹342.50,₹269.39,₹100.06,₹219.81,₹164.06,₹24.14,₹1.24,₹67.26
"₹22,588.77","₹22,588.77",19,19,3,3,Student,Student,Tier_1,"₹6,776.63","₹6,776.63",₹0.00,₹0.00,₹893.75,₹893.75,"₹2,973.39","₹2,973.39","₹1,229.32","₹1,229.32",₹678.94,₹678.94,₹591.37,₹591.37,"₹1,711.31","₹1,711.31",₹744.19,₹744.19,"₹1,171.67","₹1,171.67",₹254.43,₹254.43,6.9003381,6.90%,"₹1,558.70","₹5,563.75",₹195.47,₹62.68,₹92.84,₹52.60,₹125.11,₹13.00,₹24.46,₹35.51
"₹26,957.37","₹26,957.37",42,42,1,1,Retired,Retired,Tier_1,"₹8,087.21","₹8,087.21",₹0.00,₹0.00,₹746.76,₹746.76,"₹3,981.09","₹3,981.09","₹2,071.22","₹2,071.22","₹1,173.32","₹1,173.32",₹581.64,₹581.64,"₹2,116.10","₹2,116.10","₹1,269.07","₹1,269.07","₹2,633.28","₹2,633.28",₹367.38,₹367.38,8.77384217,8.77%,"₹2,365.20","₹3,930.30",₹556.03,₹322.06,₹194.42,₹117.29,₹254.19,₹40.09,₹3.37,₹49.92
